Days Since,Date,Boulder Name,Area,Sub Area,V Grade,Euro Grade,Stars,Soft/Hard,Flash,Attempts,Minutes,Sessions,8a.nu Points,Final Time,Comment,FA,Athletic,Cruxy,Slopey,Crimpy,Sharp,Technical,Power,Endurance,Overhang,Vertical,Slab,Roof,Scary
3294,2016-05-27,"""Fire Line""","""Tahoe""","""Firestones""",3.0,"""6A""",65,,"""FLASH""",1,1,1,450,10:46:00,"""DESCRIPTORS: VERTICAL |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-05-27 at 10:45:00. 1 attempts, over 1 minutes. 
	A+ warmup. The last move made me feel really strong. The firestones have really good rock, I just wish I was strong enough for Monster, maybe one day.""",,,,,,,,,,,"""VERTICAL""",,,
3294,2016-05-27,"""Rogue Wave""","""Tahoe""","""Firestones""",5.0,"""6C""",55,,,5,30,1,600,11:30:00,"""DESCRIPTORS: CRUXY | SCARY |

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-05-27 at 11:00:00. 5 attempts, over 30 minutes. 
	Only the awkward start (especially for those without big wingspans) prevents this from getting the Recommended flag. Was kinda scary until I re-arranged the pads, then it was pretty mild.""",,,"""CRUXY""",,,,,,,,,,,"""SCARY"""
3306,2016-05-15,"""Bliss Arete""","""Tahoe""","""Middle Bliss""",4.0,"""6B""",60,"""HARD""",,5,30,1,500,11:30:00,"""DESCRIPTORS: TECHNICAL | VERTICAL |

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-05-15 at 11:00:00. 5 attempts, over 30 minutes. 
	Pretty funky, and you can't really see most of the holds when the sun hits (which seems to be most of the day). Felt hard to me, but I also suck at this kind of climbing.""",,,,,,,"""TECHNICAL""",,,,"""VERTICAL""",,,
3306,2016-05-15,"""Voodoo Birthday""","""Tahoe""","""Voodoo Stones""",7.0,"""7A+""",65,,,5,30,1,750,15:30:00,"""DESCRIPTORS:

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-05-15 at 15:00:00. 5 attempts, over 30 minutes. 
	Probably not the ""Perfect boulder problem!!"" as Dave Hatchett claims but really good nonetheless. If only the hike/bushwack/stream walk/snowshoe approach wasn't such an epic.""",,,,,,,,,,,,,,
3307,2016-05-14,"""Over the Mountain""","""Tahoe""","""Donner Summit - Snowshed""",6.0,"""7A""",55,,,20,60,3,700,16:58:00,"""DESCRIPTORS: SHARP |

20 Attempts | 60 Minutes | 3 Sessions

Session #2 on 2016-05-14 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #3 on 2016-05-14 at 00:00:02. 1 attempts, over 1 minutes. 
	Backfill Comment #2

Session #1 on 2016-05-14 at 16:00:00. 18 attempts, over 58 minutes. 
	One of the first ""hard"" problems I ever saw (Nick Martino tried it in 2008 during my first foray in outdoor climbing in the Donner Summit climbing camp). Pretty cool setting sitting on top of snowshed. Hard first move and sharp holds after that.""",,,,,,"""SHARP""",,,,,,,,
3321,2016-04-30,"""Battle of the Bulge""","""Yosemite""","""Camp 4""",6.0,"""7A""",55,"""HARD""",,15,90,1,700,11:30:00,"""DESCRIPTORS:

15 Attempts | 90 Minutes | 1 Sessions

Session #1 on 2016-04-30 at 10:00:00. 15 attempts, over 90 minutes. 
	Had to stare at my right hand to make sure it didn't pop. The combination of the unpleasant pinch and getting swarmed by mosquitoes made this not my favorite thing.""",,,,,,,,,,,,,,
3321,2016-04-30,"""Root Canal""","""Yosemite""","""Curry Village""",7.0,"""7A+""",50,,,5,30,1,750,14:30:00,"""DESCRIPTORS: CRUXY |

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-04-30 at 14:00:00. 5 attempts, over 30 minutes. 
	Took a 30 minute nap. Then did some stupid lock-off beta to a weird bump to the lip that I almost messed up. Mackenzie made this look 10x better than me.""",,,"""CRUXY""",,,,,,,,,,,
3322,2016-04-29,"""No Holds Bard""","""Yosemite""","""Sentinel Boulder""",7.0,"""7A+""",65,,,15,60,2,750,10:59:00,"""DESCRIPTORS: SCARY |

15 Attempts | 60 Minutes | 2 Sessions

Session #1 on 2016-04-29 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2016-04-29 at 10:00:00. 14 attempts, over 59 minutes. 
	Too scared to lunge, used a weird intermediate and went static. Stoked to run into Keenan!""",,,,,,,,,,,,,,"""SCARY"""
3322,2016-04-29,"""Zorro""","""Yosemite""","""Curry Village""",4.0,"""6B""",50,,"""FLASH""",1,1,1,550,17:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-04-29 at 17:00:00. 1 attempts, over 1 minutes. 
	Took forever to find. The directions in the guidebook are kinda whack. Missed the jug and grabbed a crimp.""",,,,,,,,,,,,,,
3326,2016-04-25,"""Nature Nazi Arete (alt.)""","""Castle Rock""","""Nature Nazi""",7.0,"""7A+""",55,,,5,25,1,750,14:25:00,"""DESCRIPTORS: POWER |

5 Attempts | 25 Minutes | 1 Sessions

Session #1 on 2016-04-25 at 14:00:00. 5 attempts, over 25 minutes. 
	First time doing it from the double undercling start. Fun day romping around with Mackenzie and Ryan. Getting better at repeating the Castle Classics.""",,,,,,,,"""POWER""",,,,,,
3329,2016-04-22,"""Technical Contortionist""","""Castle Rock""","""Goat Rock""",8.0,"""7B+""",65,"""SOFT""",,10,30,1,850,13:30:00,"""DESCRIPTORS: TECHNICAL | OVERHANG |

10 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-04-22 at 13:00:00. 10 attempts, over 30 minutes. 
	This one looks like crap but is actually super fun. One of my new favorites at Castle. New book = softer grades? Gave both this and planet caravan V8. Both are probably more like V6. I could see the low start be in that V8/9 range but didn't do it today.""",,,,,,,"""TECHNICAL""",,,"""OVERHANG""",,,,
3334,2016-04-17,"""The Octagon""","""Yosemite""","""Cathedral Boulders""",6.0,"""7A""",60,,,10,45,2,700,11:44:00,"""DESCRIPTORS:

10 Attempts | 45 Minutes | 2 Sessions

Session #1 on 2016-04-17 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2016-04-17 at 11:00:00. 9 attempts, over 44 minutes. 
	I'm sorry for disobeying your suggestions Ryan/Mackenzie :(.""",,,,,,,,,,,,,,
3334,2016-04-17,"""Once Upon A Time""","""Yosemite""","""Candyland""",3.0,"""6A""",60,,,5,15,1,400,14:45:00,"""DESCRIPTORS: TECHNICAL | VERTICAL | SCARY |

5 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2016-04-17 at 14:30:00. 5 attempts, over 15 minutes. 
	Mackenzie flashed in impressive fashion. I thought it was scary and hard. Topped out direct as per Ryan's orders.""",,,,,,,"""TECHNICAL""",,,,"""VERTICAL""",,,"""SCARY"""
3334,2016-04-17,"""Bridalveil Pogo""","""Yosemite""","""Bridalveil Boulders""",7.0,"""7A+""",55,,,5,15,1,750,16:15:00,"""DESCRIPTORS: CRUXY |

5 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2016-04-17 at 16:00:00. 5 attempts, over 15 minutes. 
	Didn't pogo. Is that less cool points? Or more?""",,,"""CRUXY""",,,,,,,,,,,
3335,2016-04-16,"""Ament Arete""","""Yosemite""","""Camp 4""",4.0,"""6B""",35,,"""FLASH""",1,1,1,550,17:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-04-16 at 17:00:00. 1 attempts, over 1 minutes. 
	Damn that sit looks soOoOoO cool!""",,,,,,,,,,,,,,
3349,2016-04-02,"""Huntsman Graffiti""","""Moe's Valley""","""Sentinel""",5.0,"""6C""",70,,"""FLASH""",1,1,1,650,10:01:00,"""DESCRIPTORS: VERTICAL |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-04-02 at 10:00:00. 1 attempts, over 1 minutes. 
	Fun problem, but god damn it was hot. One of two problems we tried in Moe's.""",,,,,,,,,,,"""VERTICAL""",,,
3349,2016-04-02,"""Shothole""","""Moe's Valley""","""Sentinel""",6.0,"""7A""",55,,,5,30,1,700,11:30:00,"""DESCRIPTORS:

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-04-02 at 11:00:00. 5 attempts, over 30 minutes. 
	Another fun problem in Moe's, but it was so so so hot. Last problem of the trip, bailed after to get ice cream and drive home.""",,,,,,,,,,,,,,
3350,2016-04-01,"""Anti-Future Plan Right""","""Joe's Valley""","""Left Fork""",6.0,"""7A""",55,"""SOFT""",,2,15,1,702,15:15:00,"""DESCRIPTORS: TECHNICAL | VERTICAL | SCARY |

2 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2016-04-01 at 15:00:00. 2 attempts, over 15 minutes. 
	Saw a video of some dude doing this, calling it Anti-Future Plan, and giving it V8. Definitely doesn't match the description of Anti-Future Plan, and felt more like soft V6 than V8. Kinda highball, and a not great landing for 2.5 pads and only Mackenzie spotting. Glad I didn't fall from anywhere past half.""",,,,,,,"""TECHNICAL""",,,,"""VERTICAL""",,,"""SCARY"""
3351,2016-03-31,"""Spam""","""Joe's Valley""","""New Joe's""",7.0,"""7A+""",45,"""BOUNTY EXTRA SOFT""","""FLASH""",1,1,1,800,13:01:00,"""DESCRIPTORS: SHARP |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-31 at 13:00:00. 1 attempts, over 1 minutes. 
	Flashed climbing up, fell on the downclimb. Still counting it as a flash. Cool holds in the overhang, but sharp holds on the bottom and a funky top out.""",,,,,,"""SHARP""",,,,,,,,
3351,2016-03-31,"""Self Service""","""Joe's Valley""","""New Joe's""",5.0,"""6C""",35,,"""FLASH""",1,1,1,650,14:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-31 at 14:00:00. 1 attempts, over 1 minutes. 
	Climb a V3 overhang into a super awkward dynamic mantle. Tried to do the mantle static, backed down, and threw myself over. Not my favorite.""",,,,,,,,,,,,,,
3351,2016-03-31,"""Mowgli""","""Joe's Valley""","""New Joe's""",5.0,"""6C""",20,,"""FLASH""",1,1,1,650,14:16:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-31 at 14:15:00. 1 attempts, over 1 minutes. 
	Didn't top out cuz the jugs felt like choss. This problem sucked, but we did it for the name.""",,,,,,,,,,,,,,
3352,2016-03-30,"""Chips""","""Joe's Valley""","""New Joe's""",7.0,"""7A+""",55,"""BOUNTY EXTRA SOFT""",,2,10,1,752,10:10:00,"""DESCRIPTORS: CRIMPY |

2 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2016-03-30 at 10:00:00. 2 attempts, over 10 minutes. 
	Dry fired and busted open a couple knuckles and then did it pretty easily next go, giving it that Bounty Extra Soft rating, despite the lack of a flash.""",,,,,"""CRIMPY""",,,,,,,,,
3352,2016-03-30,"""Planet of the Apes""","""Joe's Valley""","""New Joe's""",6.0,"""7A""",55,"""HARD""",,10,45,1,700,11:15:00,"""DESCRIPTORS: POWER |

10 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2016-03-30 at 10:30:00. 10 attempts, over 45 minutes. 
	Really thuggy compression. The trick was to use the higher heel and then it wasn't so bad. Way harder than Chips.""",,,,,,,,"""POWER""",,,,,,
3352,2016-03-30,"""Pimpin Jeans""","""Joe's Valley""","""New Joe's""",4.0,"""6B""",45,"""HARD""",,4,15,1,500,12:15:00,"""DESCRIPTORS: CRIMPY | VERTICAL |

4 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2016-03-30 at 12:00:00. 4 attempts, over 15 minutes. 
	Apparently I can't crimp. First move felt really scrunchy and hard, even though Mackenzie could have done it in flip flops.""",,,,,"""CRIMPY""",,,,,,"""VERTICAL""",,,
3352,2016-03-30,"""Pocket Rocket""","""Joe's Valley""","""New Joe's""",5.0,"""6C""",60,,,10,30,1,600,12:45:00,"""DESCRIPTORS: ATHLETIC |

10 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-03-30 at 12:15:00. 10 attempts, over 30 minutes. 
	I can dyno! Only 1 move, but a pretty fun one.""",,"""ATHLETIC""",,,,,,,,,,,,
3352,2016-03-30,"""Vertical Ice""","""Joe's Valley""","""Right Fork""",6.0,"""7A""",60,"""SOFT""",,3,20,1,700,15:20:00,"""DESCRIPTORS: CRIMPY | TECHNICAL | VERTICAL | SCARY |

3 Attempts | 20 Minutes | 1 Sessions

Session #1 on 2016-03-30 at 15:00:00. 3 attempts, over 20 minutes. 
	Sooo cold. Don't usually do vertical V6 in 3 tries, so it might be a little soft. Really glad Mackenzie dragged me out here and told me to try. Best line at the Dairy sector for sure.""",,,,,"""CRIMPY""",,"""TECHNICAL""",,,,"""VERTICAL""",,,"""SCARY"""
3353,2016-03-29,"""G2-07""","""Joe's Valley""","""Left Fork""",7.0,"""7A+""",40,,,5,45,1,750,11:45:00,"""DESCRIPTORS: CRUXY |

5 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2016-03-29 at 11:00:00. 5 attempts, over 45 minutes. 
	Yeah, I think I'll pass on the terrible looking sit start and just take 7 points from the more natural stand. Not my favorite problem from Joe's.""",,,"""CRUXY""",,,,,,,,,,,
3353,2016-03-29,"""Low Tide""","""Joe's Valley""","""Left Fork""",6.0,"""7A""",60,,,20,120,2,700,14:59:00,"""DESCRIPTORS: SLOPEY | ENDURANCE | OVERHANG |

20 Attempts | 120 Minutes | 2 Sessions

Session #1 on 2016-03-29 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2016-03-29 at 13:00:00. 19 attempts, over 119 minutes. 
	The ultimate inverse problem. I couldn't send until I was able to do it super pretty and never cut my feet, and Mackenzie thrutched up the finish with the I-just-want-to-be-done method. Power endurance on a short boulder.""",,,,"""SLOPEY""",,,,,"""ENDURANCE""","""OVERHANG""",,,,
3354,2016-03-28,"""Team Effort""","""Joe's Valley""","""Right Fork""",9.0,"""7C""",65,"""SOFT""",,10,60,1,900,13:00:00,"""DESCRIPTORS: ATHLETIC | CRUXY | POWER | OVERHANG | SCARY |

10 Attempts | 60 Minutes | 1 Sessions

Session #1 on 2016-03-28 at 12:00:00. 10 attempts, over 60 minutes. 
	~10ish tries. Guide said V9, could see it as V8. Couldn't do the top out until I stuck the swing move from the bottom, then it was easy. Didn't know about the heel, so I just jumped for the ear hold; holding that swing was a riot. Did it right before it started snowing.""",,"""ATHLETIC""","""CRUXY""",,,,,"""POWER""",,"""OVERHANG""",,,,"""SCARY"""
3354,2016-03-28,"""Wills of Fire""","""Joe's Valley""","""Right Fork""",6.0,"""7A""",70,,,5,30,1,700,15:30:00,"""DESCRIPTORS: OVERHANG |

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-03-28 at 15:00:00. 5 attempts, over 30 minutes. 
	Definitely lives up to the hype. Mackenzie and I did it in the rain, so we lucked out and were the only people at the boulder. Did the long cross beta and Mackenzie did the undercling bump.""",,,,,,,,,,"""OVERHANG""",,,,
3355,2016-03-27,"""Frosted Flakes""","""Joe's Valley""","""Right Fork""",4.0,"""6B""",65,"""HARD""","""FLASH""",1,1,1,550,10:01:00,"""DESCRIPTORS: ATHLETIC | SCARY |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-27 at 10:00:00. 1 attempts, over 1 minutes. 
	Good gym style climb with a thuggy bump move.""",,"""ATHLETIC""",,,,,,,,,,,,"""SCARY"""
3355,2016-03-27,"""Left of The Hulk""","""Joe's Valley""","""Right Fork""",6.0,"""7A""",45,,"""FLASH""",1,1,1,750,13:01:00,"""DESCRIPTORS: CRIMPY |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-27 at 13:00:00. 1 attempts, over 1 minutes. 
	We thought this was The Hulk until it was super soft and I got suspicious. Started really low on some crimpy underclings and made a hard jab into a slot. Then it was about V2. Still kinda fun-ish.""",,,,,"""CRIMPY""",,,,,,,,,
3356,2016-03-26,"""Kill By Numbers""","""Joe's Valley""","""Left Fork""",5.0,"""6C""",60,,"""FLASH""",1,1,1,650,13:01:00,"""DESCRIPTORS: OVERHANG |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-26 at 13:00:00. 1 attempts, over 1 minutes. 
	First problem in Joe's! All the holds felt super sticky. Weird first move though, and the bucket at the top was full of water.""",,,,,,,,,,"""OVERHANG""",,,,
3356,2016-03-26,"""The Angler""","""Joe's Valley""","""Left Fork""",2.0,"""5C""",60,,,3,10,1,350,14:10:00,"""DESCRIPTORS: VERTICAL |

3 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2016-03-26 at 14:00:00. 3 attempts, over 10 minutes. 
	Highball grade - Mackenzie. Yeah fuck you that first foot hold is buttery shit. Foot popped off it like 3 times.""",,,,,,,,,,,"""VERTICAL""",,,
3356,2016-03-26,"""Kelly Arete""","""Joe's Valley""","""Left Fork""",5.0,"""6C""",60,,,2,10,1,602,15:10:00,"""DESCRIPTORS: VERTICAL |

2 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2016-03-26 at 15:00:00. 2 attempts, over 10 minutes. 
	I did weird beta. An asian guy yelled at us. A couple dogs ate some old poop.""",,,,,,,,,,,"""VERTICAL""",,,
3357,2016-03-25,"""The Wave""","""Red Rocks""","""Kraft Boulders""",3.0,"""6A""",45,,"""FLASH""",1,1,1,450,14:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-25 at 14:00:00. 1 attempts, over 1 minutes. 
	Super hot and an awkward topout.""",,,,,,,,,,,,,,
3357,2016-03-25,"""Pork Chop""","""Red Rocks""","""Kraft Boulders""",2.0,"""5C""",65,"""HARD""",,3,15,1,350,14:45:00,"""DESCRIPTORS:

3 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2016-03-25 at 14:30:00. 3 attempts, over 15 minutes. 
	Cool looking boulder, with a big span move in the middle that felt pretty hard.""",,,,,,,,,,,,,,
3357,2016-03-25,"""Amazing Grace""","""Red Rocks""","""Red Springs""",4.0,"""6B""",55,,"""FLASH""",1,1,1,550,19:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-03-25 at 19:00:00. 1 attempts, over 1 minutes. 
	In the dark and out of the sun. Looked cooler than it climbed, but still a good line.""",,,,,,,,,,,,,,
3382,2016-02-29,"""Woodyard Arete""","""Yosemite""","""Woodyard""",6.0,"""7A""",60,"""HARD""",,5,30,1,700,13:30:00,"""DESCRIPTORS: SCARY |

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2016-02-29 at 13:00:00. 5 attempts, over 30 minutes. 
	Good problem, but a little airy. Was pretty scared with my ankle, so ended up doing every move as statically as possible. Mackenzie took an unfortunate fall; big bummer :(.""",,,,,,,,,,,,,,"""SCARY"""
3383,2016-02-28,"""Atlantis""","""Yosemite""","""Intersection Boulders""",6.0,"""7A""",70,"""SOFT""",,3,20,1,700,11:20:00,"""DESCRIPTORS: OVERHANG |

3 Attempts | 20 Minutes | 1 Sessions

Session #1 on 2016-02-28 at 11:00:00. 3 attempts, over 20 minutes. 
	First problem in Yosemite! Pretty fun boulder right by the river. {1, 2021-05-15: 1}""",,,,,,,,,,"""OVERHANG""",,,,
3383,2016-02-28,"""The King""","""Yosemite""","""Cathedral Boulders""",6.0,"""7A""",70,"""SOFT""","""FLASH""",1,1,1,750,13:01:00,"""DESCRIPTORS: OVERHANG |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-02-28 at 13:00:00. 1 attempts, over 1 minutes. 
	Second problem in Yosemite! KTS loaded me up with a full spray down, and then proceeded to pluck me off the downclimb as I had a mini adventure. Full team send (with Sage, Kevin, Vanessa, & Mackenzie).""",,,,,,,,,,"""OVERHANG""",,,,
3383,2016-02-28,"""Hexcentric""","""Yosemite""","""Cathedral Boulders""",6.0,"""7A""",65,,,5,45,1,700,14:45:00,"""DESCRIPTORS:

5 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2016-02-28 at 14:00:00. 5 attempts, over 45 minutes. 
	Finally conformed to Mark/Mackenzie's foot beta and the lock off came into reach. Wish I could have ticked the Octagon as well, guess that will wait for the next trip.""",,,,,,,,,,,,,,
3388,2016-02-23,"""Kling And Smirk""","""Bishop""","""Happy Boulders""",2.0,"""5C""",35,"""HARD""",,5,25,1,350,16:25:00,"""DESCRIPTORS:

5 Attempts | 25 Minutes | 1 Sessions

Session #1 on 2016-02-23 at 16:00:00. 5 attempts, over 25 minutes. 
	Really stupid. Not three stars. The Happies got some serious star inflation in the guidebook.""",,,,,,,,,,,,,,
3389,2016-02-22,"""Cue Ball""","""Bishop""","""Happy Boulders""",4.0,"""6B""",50,,"""FLASH""",1,1,1,550,12:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-02-22 at 12:00:00. 1 attempts, over 1 minutes. 
	Fun problem on pockets. Woulda been a little more pleasant if it wasn't so hot.""",,,,,,,,,,,,,,
3389,2016-02-22,"""Ketron Classic""","""Bishop""","""Happy Boulders""",4.0,"""6B""",55,,,2,10,1,502,16:10:00,"""DESCRIPTORS:

2 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2016-02-22 at 16:00:00. 2 attempts, over 10 minutes. 
	Sorry for the shit dab-spot Mackenzie :(.""",,,,,,,,,,,,,,
3390,2016-02-21,"""Serengeti""","""Bishop""","""Happy Boulders""",5.0,"""6C""",45,,"""FLASH""",1,1,1,650,13:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2016-02-21 at 13:00:00. 1 attempts, over 1 minutes. 
	Did it really thrutchily and gross. Mackenzie did it really smoothly and nice. Typical.""",,,,,,,,,,,,,,
